DronV2:Dron1_X,DronV2:Dron1_Y,DronV2:Dron1_Z,DronV2:Dron4_X,DronV2:Dron4_Y,DronV2:Dron4_Z,DronV2:Dron2_X,DronV2:Dron2_Y,DronV2:Dron2_Z,DronV2:Dron3_X,DronV2:Dron3_Y,DronV2:Dron3_Z,Dron1:dron11_X,Dron1:dron11_Y,Dron1:dron11_Z,Dron1:dron12_X,Dron1:dron12_Y,Dron1:dron12_Z,Dron1:dron13_X,Dron1:dron13_Y,Dron1:dron13_Z,Dron1:dron14_X,Dron1:dron14_Y,Dron1:dron14_Z,Dron1:dron15_X,Dron1:dron15_Y,Dron1:dron15_Z
201.55396,-1721.7836,721.03455,193.76978,-1902.0016,736.55316,240.29997,-1745.0643,723.2049,120.05478,-1738.3741,723.55505,100.726166,770.76636,217.44731,10.602665,725.08813,218.38507,159.57689,699.7695,217.23132,75.46733,623.15546,218.32042,90.50986,711.7787,252.56314
201.54497,-1721.8702,718.79285,193.78036,-1902.122,734.3116,240.29645,-1745.1875,720.96173,120.04567,-1738.5029,721.31604,100.72601,770.76624,217.44872,10.604008,725.0857,218.38115,159.57686,699.7691,217.2327,75.46649,623.1544,218.32147,90.509315,711.7777,252.56383
201.53722,-1721.9526,716.561,193.79105,-1902.241,732.07745,240.29291,-1745.3092,718.7267,120.03664,-1738.6301,719.0849,100.72585,770.76624,217.4501,10.605234,725.0834,218.37729,159.57683,699.7689,217.23402,75.46564,623.1535,218.32227,90.50871,711.7769,252.56438
201.5309,-1722.0309,714.3389,193.80196,-1902.3586,729.8506,240.28946,-1745.4294,716.4998,120.0278,-1738.7559,716.8616,100.72568,770.7665,217.45143,10.606332,725.0812,218.37358,159.57684,699.7689,217.23529,75.46479,623.1527,218.32277,90.50805,711.7761,252.5648
201.52614,-1722.1051,712.1268,193.81317,-1902.4749,727.6311,240.28621,-1745.548,714.281,120.019295,-1738.88,714.64606,100.7255,770.7668,217.45267,10.607294,725.0793,218.37003,159.57689,699.7691,217.23642,75.46397,623.1521,218.32292,90.50736,711.77545,252.5651
201.5231,-1722.1752,709.92444,193.82481,-1902.5896,725.4189,240.28323,-1745.6648,712.0703,120.011215,-1739.0026,712.43823,100.72531,770.76733,217.45381,10.608119,725.0776,218.36667,159.57697,699.7695,217.2374,75.46317,623.15173,218.32271,90.506676,711.7749,252.56528
201.52191,-1722.2415,707.73193,193.83696,-1902.703,723.21405,240.28062,-1745.7799,709.8676,120.00368,-1739.1234,710.2381,100.72511,770.768,217.45482,10.608804,725.0762,218.36354,159.57707,699.76996,217.23819,75.462425,623.15155,218.32207,90.506035,711.7745,252.56534
201.52266,-1722.304,705.5492,193.84973,-1902.8148,721.01654,240.27847,-1745.8933,707.67303,119.99678,-1739.2427,708.0457,100.72491,770.7688,217.45569,10.609352,725.0751,218.36066,159.57722,699.7706,217.23878,75.46172,623.1517,218.32101,90.50548,711.7741,252.5653
201.52547,-1722.3628,703.3762,193.86319,-1902.9252,718.82635,240.27684,-1746.0049,705.4865,119.99063,-1739.3604,705.861,100.724686,770.7698,217.45642,10.609767,725.0743,218.35803,159.57741,699.7715,217.23914,75.46106,623.152,218.3195,90.505066,711.77386,252.56519
201.53038,-1722.4183,701.213,193.87743,-1903.034,716.6436,240.27582,-1746.1145,703.308,119.985306,-1739.4763,703.6841,100.72446,770.77094,217.45699,10.610053,725.07385,218.35567,159.5776,699.77246,217.23924,75.460434,623.1526,218.31758,90.504845,711.7737,252.565
201.53746,-1722.4706,699.05945,193.8925,-1903.1414,714.4683,240.27544,-1746.2223,701.1376,119.980896,-1739.5906,701.5149,100.72422,770.77216,217.4574,10.610217,725.0737,218.35358,159.57785,699.77356,217.23909,75.45984,623.15344,218.31523,90.504875,711.7736,252.56476
201.54675,-1722.52,696.91565,193.90851,-1903.2471,712.30054,240.27576,-1746.3281,698.9753,119.97746,-1739.7032,699.3536,100.723976,770.7735,217.45764,10.610268,725.07404,218.35176,159.5781,699.7747,217.23871,75.45926,623.1546,218.31252,90.5052,711.7736,252.56448
201.55824,-1722.5667,694.78143,193.92549,-1903.3513,710.14044,240.27684,-1746.4321,696.8211,119.97508,-1739.8143,697.2001,100.72374,770.7749,217.45773,10.610215,725.0747,218.35019,159.57837,699.776,217.23808,75.45868,623.1559,218.3095,90.50588,711.77374,252.5642
201.57196,-1722.6108,692.6568,193.94351,-1903.4541,707.988,240.2787,-1746.5342,694.6751,119.9738,-1739.9238,695.0545,100.7235,770.77637,217.45767,10.610076,725.0757,218.34888,159.57866,699.77734,217.23724,75.45809,623.1574,218.3062,90.506935,711.7739,252.56389
201.58784,-1722.6528,690.5418,193.96263,-1903.5554,705.8433,240.28139,-1746.6343,692.5374,119.97368,-1740.0319,692.91693,100.723274,770.7779,217.45747,10.609864,725.077,218.34781,159.57895,699.7787,217.23619,75.45747,623.15906,218.30276,90.508385,711.7742,252.5636
201.60588,-1722.6929,688.43634,193.98286,-1903.6553,703.70654,240.28491,-1746.7325,690.408,119.97474,-1740.1382,690.78754,100.72306,770.77936,217.45715,10.609601,725.0787,218.34697,159.57925,699.7801,217.23497,75.45681,623.16077,218.29924,90.510254,711.7744,252.56334
201.62598,-1722.7312,686.34045,194.00426,-1903.7535,701.5778,240.2893,-1746.8289,688.287,119.97703,-1740.2432,688.6663,100.72287,770.7809,217.45674,10.609305,725.0806,218.34636,159.57956,699.78143,217.23361,75.45608,623.1625,218.29576,90.512535,711.7748,252.5631
201.64807,-1722.7683,684.254,194.02684,-1903.8506,699.4573,240.29456,-1746.9233,686.17444,119.98056,-1740.3468,686.55347,100.72271,770.7823,217.45624,10.608999,725.0829,218.34598,159.57986,699.7828,217.23215,75.45528,623.1641,218.29243,90.515205,711.7751,252.56287
201.67206,-1722.8042,682.17706,194.05063,-1903.9462,697.3451,240.30067,-1747.016,684.07043,119.98535,-1740.449,684.4491,100.72258,770.7837,217.45567,10.608703,725.08527,218.34581,159.58018,699.784,217.23062,75.454384,623.16565,218.28935,90.51825,711.7755,252.56268
201.69781,-1722.8395,680.1096,194.07562,-1904.0404,695.2414,240.30765,-1747.1069,681.97516,119.9914,-1740.5498,682.35333,100.7225,770.785,217.45508,10.608438,725.0878,218.34586,159.5805,699.7851,217.22906,75.45339,623.16705,218.28662,90.52163,711.7759,252.56253
201.72523,-1722.8743,678.0516,194.10185,-1904.1333,693.1463,240.31549,-1747.196,679.8887,119.99871,-1740.6495,680.26636,100.72248,770.78613,217.45447,10.608226,725.0905,218.34608,159.58083,699.7861,217.22751,75.4523,623.1682,218.28435,90.52528,711.77625,252.56241
201.75418,-1722.9088,676.003,194.1293,-1904.2251,691.0601,240.32417,-1747.2836,677.8111,120.00728,-1740.7479,678.1883,100.72252,770.78723,217.45386,10.608089,725.09326,218.34651,159.58116,699.7869,217.22598,75.4511,623.16907,218.2826,90.52916,711.7767,252.5623
201.78448,-1722.9435,673.9638,194.15796,-1904.3156,688.9829,240.33366,-1747.3694,675.7426,120.01707,-1740.8453,676.1193,100.722626,770.78815,217.45326,10.608046,725.09595,218.3471,159.58151,699.7876,217.22453,75.4498,623.1696,218.28145,90.533195,711.777,252.56223
201.816,-1722.9786,671.93414,194.18784,-1904.405,686.915,240.34395,-1747.4536,673.6833,120.028076,-1740.9418,674.0597,100.72281,770.78894,217.45271,10.608114,725.09863,218.34787,159.58188,699.7881,217.22318,75.448395,623.1698,218.28094,90.53731,711.77734,252.56215
201.84856,-1723.0144,669.9139,194.21889,-1904.4933,684.85645,240.35501,-1747.5364,671.6333,120.04026,-1741.0371,672.0095,100.72307,770.78955,217.45221,10.608309,725.10126,218.34877,159.58224,699.7883,217.22194,75.44689,623.1696,218.28114,90.54144,711.77765,252.56206
201.882,-1723.0513,667.90314,194.2511,-1904.5807,682.8076,240.36679,-1747.6177,669.5929,120.05359,-1741.1316,669.96906,100.72341,770.79,217.45175,10.608639,725.1037,218.34981,159.58264,699.78845,217.22081,75.4453,623.16907,218.28203,90.54552,711.7779,252.56195
201.91614,-1723.0895,665.90186,194.28444,-1904.667,680.7687,240.37929,-1747.6976,667.56213,120.06802,-1741.2253,667.9385,100.72383,770.7902,217.45137,10.609111,725.10596,218.35095,159.58304,699.7884,217.21983,75.443634,623.1681,218.28362,90.54947,711.7781,252.56183
201.95082,-1723.1292,663.91016,194.3189,-1904.7524,678.7398,240.39244,-1747.7762,665.5412,120.08352,-1741.3184,665.91797,100.72433,770.79034,217.45105,10.609725,725.10803,218.3522,159.58344,699.7882,217.219,75.44192,623.16675,218.28586,90.55323,711.77826,252.56166
201.98586,-1723.1707,661.92804,194.35443,-1904.837,676.7213,240.40623,-1747.8536,663.5304,120.10003,-1741.4108,663.9078,100.72489,770.7902,217.45079,10.610476,725.1099,218.35355,159.58383,699.78784,217.21829,75.44017,623.16504,218.28876,90.556755,711.7784,252.56145
202.0211,-1723.2142,659.95557,194.39099,-1904.9209,674.71344,240.42062,-1747.9298,661.5298,120.11751,-1741.5026,661.90814,100.725525,770.79,217.45059,10.611352,725.1115,218.35497,159.5842,699.7873,217.21774,75.438416,623.16296,218.29222,90.55999,711.77844,252.56119
202.0564,-1723.2601,657.9928,194.42856,-1905.0042,672.7163,240.43556,-1748.0049,659.5396,120.13591,-1741.5939,659.91925,100.726204,770.78955,217.45047,10.612342,725.1129,218.35643,159.58453,699.7867,217.21732,75.43669,623.1606,218.29622,90.5629,711.77844,252.56087
202.09157,-1723.3086,656.0398,194.4671,-1905.0867,670.7303,240.45103,-1748.079,657.56006,120.155174,-1741.6848,657.9414,100.72694,770.789,217.4504,10.613431,725.1141,218.35794,159.58484,699.786,217.21703,75.43502,623.1579,218.30064,90.56547,711.7784,252.56052
202.1265,-1723.3597,654.0967,194.50655,-1905.1687,668.75555,240.467,-1748.152,655.5914,120.17525,-1741.7754,655.97473,100.72771,770.7883,217.45038,10.614605,725.115,218.35947,159.58507,699.7852,217.21684,75.43345,623.15497,218.30544,90.56767,711.7783,252.5601
202.16103,-1723.4138,652.16364,194.54688,-1905.2501,666.79236,240.48343,-1748.2242,653.6338,120.19608,-1741.8657,654.0195,100.7285,770.7875,217.4504,10.61585,725.1157,218.36098,159.58525,699.7844,217.21677,75.432,623.1519,218.3105,90.56953,711.77814,252.55966
202.19505,-1723.4711,650.2406,194.58806,-1905.3313,664.841,240.50027,-1748.2955,651.68744,120.21762,-1741.9559,652.0759,100.72931,770.78656,217.45045,10.617152,725.1162,218.36246,159.58536,699.78357,217.21677,75.430725,623.1486,218.31575,90.57103,711.7779,252.55919
202.22847,-1723.5315,648.3279,194.63004,-1905.412,662.9016,240.51753,-1748.3662,649.75256,120.23983,-1742.046,650.1443,100.730125,770.7856,217.45053,10.618497,725.1165,218.36388,159.5854,699.78265,217.21683,75.429634,623.14526,218.3211,90.57219,711.77765,252.55867
202.26117,-1723.5953,646.42554,194.67278,-1905.4924,660.97455,240.53517,-1748.4362,647.82947,120.262634,-1742.136,648.2248,100.73094,770.78455,217.45062,10.619868,725.11664,218.3652,159.58537,699.7818,217.21693,75.42877,623.1419,218.32648,90.57304,711.7773,252.55814
202.29308,-1723.6625,644.5337,194.71625,-1905.5726,659.06,240.55318,-1748.5056,645.91833,120.28601,-1742.2261,646.3177,100.73175,770.7835,217.45073,10.621251,725.11664,218.36642,159.58528,699.781,217.21707,75.428154,623.1384,218.33179,90.5736,711.7769,252.55759
202.32413,-1723.7332,642.6526,194.7604,-1905.6527,657.15814,240.57152,-1748.5745,644.0194,120.309906,-1742.3162,644.4231,100.73253,770.7825,217.4508,10.622627,725.11646,218.36752,159.58513,699.7802,217.21722,75.42779,623.1351,218.33696,90.57392,711.7765,252.55704
202.35428,-1723.8074,640.7824,194.80524,-1905.7325,655.26935,240.59021,-1748.6431,642.1328,120.33428,-1742.4065,642.5413,100.73328,770.78143,217.45088,10.623979,725.1162,218.36845,159.58492,699.7795,217.21738,75.42768,623.1318,218.34192,90.57402,711.77606,252.55649
202.38351,-1723.8851,638.92334,194.85068,-1905.8124,653.3937,240.60924,-1748.7112,640.2589,120.35911,-1742.4968,640.6726,100.733986,770.7805,217.45093,10.625286,725.11584,218.36923,159.58469,699.7788,217.21751,75.42783,623.12854,218.3466,90.57396,711.77563,252.55597
202.41179,-1723.9664,637.07556,194.89671,-1905.8923,651.5315,240.6286,-1748.779,638.39795,120.38434,-1742.5875,638.8171,100.73464,770.77966,217.45093,10.626533,725.1154,218.36984,159.58443,699.77826,217.21764,75.428246,623.12555,218.35097,90.57377,711.77515,252.5555
202.43912,-1724.051,635.2394,194.94333,-1905.9722,649.6829,240.64828,-1748.8468,636.55005,120.409966,-1742.6785,636.975,100.735245,770.77893,217.4509,10.627698,725.1149,218.37029,159.58415,699.77783,217.21773,75.4289,623.12274,218.35493,90.573494,711.7747,252.55508
202.46553,-1724.139,633.415,194.99051,-1906.0521,647.84827,240.66833,-1748.9146,634.71545,120.43595,-1742.7697,635.14655,100.73578,770.77826,217.45082,10.628763,725.1145,218.37059,159.5839,699.77747,217.21782,75.42979,623.12024,218.35849,90.573166,711.7743,252.55476
202.49104,-1724.2303,631.6026,195.03821,-1906.1322,646.02765,240.68875,-1748.9822,632.8945,120.46229,-1742.8611,633.332,100.736244,770.7778,217.45068,10.629713,725.114,218.37074,159.58366,699.7772,217.2179,75.43087,623.11804,218.36159,90.57282,711.7739,252.55455
202.51569,-1724.3246,629.80255,195.08643,-1906.2124,644.2214,240.70953,-1749.0498,631.0873,120.48897,-1742.953,631.5315,100.73664,770.7774,217.45052,10.630532,725.1136,218.37079,159.58347,699.7771,217.21797,75.43212,623.11615,218.36421,90.57248,711.77356,252.55449
202.53955,-1724.4219,628.015,195.13516,-1906.2927,642.42957,240.73074,-1749.1177,629.2941,120.51597,-1743.0452,629.7452,100.73695,770.7772,217.4503,10.6312065,725.11316,218.37074,159.58331,699.77704,217.21805,75.43351,623.1147,218.36633,90.57217,711.7732,252.55457
202.56267,-1724.5219,626.2404,195.1844,-1906.3733,640.65247,240.7524,-1749.1858,627.51526,120.543304,-1743.1378,627.9734,100.73718,770.7771,217.45004,10.631724,725.11285,218.37064,159.58322,699.77704,217.21814,75.435,623.11365,218.36794,90.57189,711.77295,252.55481
202.58514,-1724.6245,624.47894,195.23415,-1906.4541,638.89026,240.77452,-1749.2542,625.75085,120.57098,-1743.2307,626.21625,100.73733,770.77716,217.44974,10.6320715,725.1127,218.37051,159.58318,699.77716,217.21826,75.43654,623.11304,218.36903,90.57164,711.7727,252.55524
202.60706,-1724.7292,622.7309,195.2844,-1906.535,637.1432,240.79718,-1749.3228,624.0012,120.59898,-1743.324,624.47394,100.73739,770.7773,217.4494,10.632236,725.1125,218.37038,159.58322,699.7773,217.2184,75.43809,623.1129,218.36961,90.57141,711.7725,252.55585
202.62852,-1724.8362,620.99664,195.33514,-1906.6163,635.4114,240.82039,-1749.3918,622.2665,120.62736,-1743.4177,622.74664,100.73736,770.7776,217.44905,10.632201,725.1125,218.37029,159.58331,699.77747,217.21857,75.4396,623.1133,218.36967,90.5712,711.77234,252.55664
202.64963,-1724.9448,619.2764,195.38643,-1906.6978,633.69507,240.84422,-1749.4613,620.5469,120.656105,-1743.5118,621.0346,100.73724,770.7779,217.44865,10.631954,725.1126,218.37025,159.58347,699.77765,217.21877,75.44103,623.11414,218.36923,90.57096,711.7722,252.5576
202.67052,-1725.055,617.5707,195.43823,-1906.7795,631.9945,240.86871,-1749.5312,618.8427,120.68525,-1743.6062,619.33795,100.73703,770.7783,217.44824,10.631478,725.1128,218.3703,159.58366,699.77783,217.219,75.44235,623.11554,218.36829,90.57069,711.77216,252.55873
202.69128,-1725.1664,615.8796,195.4906,-1906.8615,630.3098,240.89394,-1749.6017,617.1541,120.71482,-1743.7009,617.657,100.736725,770.7788,217.44781,10.630761,725.11316,218.37044,159.58391,699.77795,217.21924,75.44351,623.11743,218.3669,90.570335,711.7721,252.56001
202.71208,-1725.2787,614.20355,195.54355,-1906.9436,628.64124,240.91992,-1749.6727,615.48145,120.74486,-1743.796,615.9918,100.73633,770.77936,217.44739,10.629789,725.1136,218.3707,159.58417,699.7781,217.2195,75.44449,623.1198,218.36507,90.56988,711.77203,252.56142
202.73303,-1725.3916,612.5429,195.59708,-1907.026,626.98895,240.94676,-1749.7443,613.8248,120.77539,-1743.8912,614.34265,100.73584,770.77985,217.44695,10.628553,725.1141,218.37106,159.58444,699.7781,217.21977,75.445244,623.1227,218.36284,90.569275,711.77203,252.56293
202.75427,-1725.5048,610.89795,195.65123,-1907.1086,625.35315,240.9745,-1749.8164,612.1845,120.80646,-1743.9868,612.7098,100.73527,770.7804,217.44652,10.627049,725.1147,218.37154,159.58469,699.77795,217.22003,75.44578,623.1259,218.36024,90.56849,711.772,252.5645
202.77592,-1725.6179,609.26904,195.70604,-1907.1914,623.73413,241.00319,-1749.8892,610.5607,120.838104,-1744.0826,611.0933,100.734604,770.78094,217.44609,10.625281,725.11536,218.37213,159.58492,699.77783,217.22028,75.44606,623.1296,218.35738,90.56748,711.772,252.56612
202.79816,-1725.7308,607.65643,195.76154,-1907.2743,622.132,241.03291,-1749.9624,608.9538,120.870384,-1744.1786,609.4935,100.73386,770.78143,217.44568,10.623257,725.1161,218.37282,159.58508,699.7776,217.2205,75.446106,623.1335,218.35423,90.56624,711.772,252.56775
202.82108,-1725.8431,606.06055,195.81775,-1907.3574,620.547,241.06372,-1750.0364,607.36383,120.903336,-1744.2747,607.91064,100.73304,770.78186,217.44528,10.620993,725.1168,218.37358,159.58517,699.7772,217.22069,75.445915,623.1377,218.3509,90.56472,711.772,252.56932
202.84482,-1725.9547,604.4816,195.87471,-1907.4407,618.97943,241.09567,-1750.1108,605.7912,120.93701,-1744.371,606.3449,100.73216,770.7823,217.4449,10.618512,725.1176,218.3744,159.5852,699.7768,217.22083,75.445496,623.1421,218.34744,90.56292,711.77203,252.57085
202.86955,-1726.0651,602.92004,195.93245,-1907.5239,617.42944,241.12883,-1750.1859,604.2361,120.971466,-1744.4672,604.79645,100.73123,770.78265,217.44455,10.615846,725.11847,218.37529,159.58514,699.77637,217.2209,75.44486,623.1466,218.34389,90.560814,711.7721,252.57225
202.89537,-1726.1741,601.3761,195.99101,-1907.6072,615.8973,241.16325,-1750.2615,602.6988,121.00675,-1744.5635,603.2656,100.730255,770.7829,217.44423,10.613028,725.11926,218.37619,159.58499,699.7758,217.22093,75.44405,623.1512,218.34029,90.558395,711.7722,252.5735
202.92241,-1726.2814,599.85016,196.05045,-1907.6906,614.38324,241.199,-1750.3376,601.17957,121.04293,-1744.6597,601.75256,100.72925,770.7831,217.44392,10.6101,725.12006,218.3771,159.58473,699.7752,217.2209,75.44308,623.15576,218.3367,90.55567,711.77234,252.57458
202.95082,-1726.387,598.34247,196.11078,-1907.7738,612.8875,241.23613,-1750.4142,599.67865,121.08005,-1744.7559,600.2576,100.728226,770.7832,217.44365,10.607106,725.12085,218.378,159.58438,699.7746,217.22081,75.44196,623.1602,218.33318,90.55265,711.7725,252.57547
202.9807,-1726.4904,596.85333,196.17203,-1907.857,611.41034,241.27467,-1750.4912,598.19635,121.11817,-1744.8518,598.78107,100.727196,770.7832,217.4434,10.604095,725.12164,218.3789,159.58395,699.774,217.22069,75.44074,623.1645,218.32976,90.54934,711.7728,252.57611
203.01216,-1726.5914,595.3832,196.23427,-1907.9402,609.95197,241.31468,-1750.5686,596.7329,121.15735,-1744.9475,597.3231,100.72618,770.7832,217.44318,10.601114,725.1224,218.37979,159.58342,699.7734,217.22052,75.439445,623.1685,218.3265,90.54576,711.77313,252.57654
203.04535,-1726.6901,593.93225,196.29752,-1908.0232,608.51276,241.35622,-1750.6464,595.28864,121.19764,-1745.0431,595.88403,100.72519,770.783,217.44296,10.598213,725.12305,218.38066,159.58282,699.7728,217.22032,75.4381,623.17224,218.32346,90.54193,711.77344,252.5767
203.08032,-1726.7859,592.50085,196.3618,-1908.106,607.0929,241.39929,-1750.7242,593.86383,121.239105,-1745.1383,594.4641,100.72422,770.78284,217.44278,10.59544,725.1237,218.38152,159.58217,699.77234,217.22012,75.436745,623.17554,218.32068,90.53789,711.77386,252.57663
203.11722,-1726.879,591.08936,196.42715,-1908.1885,605.6926,241.44395,-1750.8024,592.45874,121.281784,-1745.2332,593.06366,100.723305,770.7826,217.44263,10.592839,725.1243,218.38237,159.58145,699.7719,217.21994,75.4354,623.17834,218.31819,90.53367,711.7743,252.57632
203.15611,-1726.969,589.698,196.49364,-1908.2708,604.3123,241.49025,-1750.8806,591.0737,121.325745,-1745.3275,591.6829,100.72243,770.7822,217.44249,10.590453,725.1249,218.38324,159.58069,699.7716,217.21979,75.4341,623.18066,218.31607,90.5293,711.7748,252.57578
203.19707,-1727.056,588.3271,196.56126,-1908.3527,602.95215,241.53816,-1750.959,589.709,121.37103,-1745.4214,590.32227,100.7216,770.78186,217.44235,10.588318,725.1254,218.38411,159.57991,699.77136,217.21968,75.43285,623.1824,218.31433,90.52483,711.77527,252.57503
203.24019,-1727.1399,586.977,196.63007,-1908.4343,601.6125,241.58775,-1751.0372,588.36487,121.4177,-1745.5148,588.9819,100.72084,770.78143,217.44225,10.586463,725.126,218.38501,159.5791,699.77124,217.21962,75.431694,623.1835,218.31302,90.520325,711.7758,252.57408
203.28552,-1727.2205,585.6479,196.70007,-1908.5155,600.2936,241.63904,-1751.1154,587.0417,121.4658,-1745.6075,587.6621,100.72013,770.781,217.44215,10.584911,725.1264,218.38593,159.5783,699.77124,217.21964,75.43063,623.18396,218.31218,90.51583,711.7763,252.57297
203.3331,-1727.2977,584.3401,196.77132,-1908.5962,598.99567,241.692,-1751.1932,585.73975,121.515366,-1745.6996,586.3633,100.71948,770.7806,217.44208,10.583678,725.12683,218.38687,159.5775,699.7713,217.21973,75.429665,623.18384,218.31181,90.51141,711.7768,252.57173
