new_x,new_y,new_z,old_x,old_y,old_z,,,,,,,,,,,,
189.44709272727277,-1718.0245803030307,1043.445796969697,189.72955299515687,-1718.0759307397482,1042.798892916889,190.91109,-1699.1769,1041.1742,179.82516,-1876.4996,1056.4181,229.30179,-1720.4586,1043.8612,109.25538,-1711.3811,1043.8151
189.46539121212123,-1718.0432,1043.4833454545455,189.7364244736919,-1718.1113397332967,1042.83649181568,190.91835,-1699.1755,1041.2103,179.84859,-1876.5261,1056.441,229.32808,-1720.4913,1043.899,109.27689,-1711.4067,1043.8582
189.48003651515154,-1718.0586106060607,1043.523540909091,189.7390593759204,-1718.144060419644,1042.877166536987,190.92128,-1699.1698,1041.2495,179.86932,-1876.5502,1056.4657,229.35101,-1720.5211,1043.9385,109.29519,-1711.4303,1043.9052
189.49123931818184,-1718.0708560606063,1043.5662515151516,189.73776025472736,-1718.1741842533222,1042.920744158525,190.9202,-1699.1598,1041.2916,179.88754,-1876.572,1056.4922,229.37071,-1720.5481,1043.9796,109.310455,-1711.4519,1043.956
189.49922454545458,-1718.0802015151517,1043.611643939394,189.7328164281296,-1718.2017833678578,1042.9673582800826,190.91539,-1699.146,1041.3368,179.90338,-1876.5916,1056.5204,229.38737,-1720.5724,1044.0225,109.3229,-1711.4717,1044.0107
189.50427045454546,-1718.0868333333337,1043.6594227272728,189.72461246979952,-1718.2269497865357,1043.016540934553,190.90723,-1699.1289,1041.3846,179.91704,-1876.6091,1056.5504,229.40121,-1720.5941,1044.067,109.33275,-1711.4895,1044.0691
189.50663954545456,-1718.0910590909093,1043.7096863636366,189.7134944332365,-1718.2498362077622,1043.0685621555874,190.89607,-1699.1089,1041.4353,179.9287,-1876.6246,1056.5824,229.41243,-1720.6134,1044.1132,109.34025,-1711.5057,1044.1309
189.50664583333335,-1718.092993939394,1043.7623363636367,189.6998735515026,-1718.270338022956,1043.1230907648753,190.88231,-1699.0864,1041.4886,179.93858,-1876.6383,1056.6162,229.4213,-1720.6302,1044.1611,109.345665,-1711.5203,1044.1962
189.50460242424248,-1718.0929621212122,1043.817422727273,189.6841636342026,-1718.2888149131434,1043.180239585977,190.86638,-1699.0619,1041.5446,179.9469,-1876.6503,1056.6521,229.42805,-1720.6449,1044.2108,109.34928,-1711.5332,1044.2648
189.50084484848486,-1718.0912242424247,1043.8747969696972,189.66677738936684,-1718.3052640468384,1043.2397026788,190.84868,-1699.0359,1041.603,179.95392,-1876.6606,1056.6901,229.43298,-1720.6575,1044.2623,109.3514,-1711.5448,1044.3365
189.49571242424247,-1718.087954545455,1043.9346257575758,189.64815225500865,-1718.3197512228692,1043.301620959396,190.82965,-1699.0088,1041.664,179.95988,-1876.6694,1056.7301,229.43637,-1720.6681,1044.3158,109.35232,-1711.555,1044.4114
189.48956545454547,-1718.0833772727274,1043.996646969697,189.62872907081976,-1718.3324406834117,1043.365734017823,190.80975,-1698.9808,1041.7273,179.96504,-1876.677,1056.7722,229.43852,-1720.6769,1044.371,109.35236,-1711.5641,1044.4893
189.4827581818182,-1718.077922727273,1044.060937878788,189.60895419548925,-1718.3436014760778,1043.4321852390483,190.78941,-1698.9528,1041.7931,179.96968,-1876.6835,1056.8165,229.43973,-1720.6842,1044.4281,109.35186,-1711.572,1044.5698
189.47566924242426,-1718.071684848485,1044.127553030303,189.58926976435745,-1718.3533274143786,1043.500827642664,190.7691,-1698.9248,1041.8612,179.97408,-1876.6888,1056.8632,229.44034,-1720.6901,1044.4873,109.35113,-1711.579,1044.6531
189.46865121212124,-1718.0648924242428,1044.1963257575758,189.57011323359401,-1718.3615752188591,1043.5715932895985,190.74924,-1698.8973,1041.9316,179.97852,-1876.6935,1056.9121,229.44066,-1720.6946,1044.5483,109.3505,-1711.5852,1044.739
189.4620737878788,-1718.0578590909095,1044.26741969697,189.55190281926656,-1718.3687312755599,1043.6445982933446,190.73027,-1698.8707,1042.0044,179.98328,-1876.6974,1056.9634,229.44101,-1720.6981,1044.6115,109.35033,-1711.5907,1044.8273
189.456303939394,-1718.0508530303032,1044.3406803030305,189.53505082943573,-1718.3750554945307,1043.719757632649,190.71262,-1698.8452,1042.0795,179.98866,-1876.7009,1057.0171,229.44173,-1720.7009,1044.6766,109.35094,-1711.5958,1044.918
189.45169603030303,-1718.0440651515155,1044.4161090909092,189.51999829444276,-1718.380575247947,1043.7968462608742,190.69672,-1698.8213,1042.1567,179.99496,-1876.7042,1057.0731,229.44313,-1720.703,1044.744,109.352646,-1711.6005,1045.0107
189.4486075757576,-1718.0376742424244,1044.4938227272728,189.50712419256598,-1718.3854988388862,1043.8763522608838,190.68297,-1698.7991,1042.2365,180.00246,-1876.7074,1057.1317,229.44554,-1720.7047,1044.8134,109.3558,-1711.6049,1045.1056
189.44739287878792,-1718.03191969697,1044.5736424242427,189.49681213095792,-1718.3900399847107,1043.95788869116,190.67177,-1698.7788,1042.3185,180.01143,-1876.7107,1057.1926,229.44931,-1720.7062,1044.8849,109.3607,-1711.6094,1045.2024
189.44837209090912,-1718.026934848485,1044.6555863636365,189.48941618438852,-1718.3942960527772,1044.0414855196439,190.66347,-1698.7607,1042.4027,180.02217,-1876.7142,1057.2562,229.45473,-1720.7076,1044.9586,109.367676,-1711.6139,1045.3009
189.45187503030306,-1718.0231621212124,1044.739737878788,189.48528998596225,-1718.3988332221024,1044.1273209204726,190.65845,-1698.7451,1042.4893,180.03497,-1876.7183,1057.3223,229.46211,-1720.7095,1045.0345,109.377014,-1711.6188,1045.4012
189.45822719696974,-1718.020525757576,1044.825925757576,189.48476277619523,-1718.4034464186614,1044.2152081632191,190.65704,-1698.7319,1042.5781,180.0501,-1876.723,1057.3909,229.47179,-1720.7117,1045.1125,109.389015,-1711.6243,1045.503
189.46770015151515,-1718.01926969697,1044.9142181818183,189.48812625924597,-1718.4085072365303,1044.305328307643,190.65955,-1698.7213,1042.6693,180.0678,-1876.7286,1057.4619,229.48401,-1720.7146,1045.1926,109.40395,-1711.6304,1045.6063
189.4805981818182,-1718.0196424242426,1045.0046075757577,189.49566969090722,-1718.4143294088474,1044.3976229017092,190.66628,-1698.7135,1042.7628,180.08833,-1876.7355,1057.5355,229.4991,-1720.7185,1045.275,109.42209,-1711.6373,1045.7108
189.4971763636364,-1718.021756060606,1045.096978787879,189.50763514603165,-1718.4210910609154,1044.4920277355977,190.67749,-1698.7084,1042.8585,180.11195,-1876.7435,1057.6117,229.51732,-1720.7236,1045.3594,109.44367,-1711.6454,1045.8167
189.51769378787884,-1718.0258000000003,1045.191372727273,189.5242820848926,-1718.42897574196,1044.588784871347,190.69344,-1698.7062,1042.9567,180.1389,-1876.753,1057.6903,229.53893,-1720.7301,1045.4459,109.46895,-1711.6548,1045.9235
189.5423713636364,-1718.0318530303032,1045.2875530303031,189.54579581472262,-1718.4382092526998,1044.687491970794,190.71434,-1698.7067,1043.0569,180.16937,-1876.7643,1057.7714,229.56418,-1720.7382,1045.5344,109.49812,-1711.6658,1046.0311
189.57142833333336,-1718.040081818182,1045.3857272727273,189.57238221916325,-1718.4490772780935,1044.788426089521,190.7404,-1698.7101,1043.1594,180.2036,-1876.7773,1057.855,229.59329,-1720.7482,1045.625,109.53141,-1711.6783,1046.1398
189.6050707575758,-1718.0505909090912,1045.4855727272727,189.60422024453317,-1718.4615774116728,1044.8913791080201,190.7718,-1698.7163,1043.264,180.24178,-1876.7925,1057.9408,229.62651,-1720.7601,1045.7174,109.56899,-1711.6929,1046.249
189.64346681818185,-1718.063560606061,1045.5872530303031,189.64141988127966,-1718.476312050723,1044.9965193945459,190.80869,-1698.7252,1043.3708,180.28407,-1876.8099,1058.029,229.66402,-1720.7745,1045.8118,109.61104,-1711.7095,1046.3589
189.68677151515152,-1718.079095454546,1045.6905106060608,189.68410694244514,-1718.4932721778491,1045.1037372289575,190.85118,-1698.7369,1043.4797,180.33066,-1876.8297,1058.1195,229.70602,-1720.7914,1045.9078,109.6577,-1711.7284,1046.4692
189.7351418484849,-1718.0973439393942,1045.795403030303,189.73242210475848,-1718.5125849732535,1045.2129332083755,190.89941,-1698.7515,1043.5906,180.3817,-1876.8522,1058.2122,229.75269,-1720.8109,1046.0056,109.709114,-1711.7499,1046.58
189.78868333333338,-1718.118357575758,1045.9016000000001,189.7864058554639,-1718.5346561021777,1045.323892128098,190.95346,-1698.7686,1043.7032,180.43732,-1876.8774,1058.307,229.80415,-1720.8334,1046.1049,109.7654,-1711.7742,1046.6908
189.8475272727273,-1718.142159090909,1046.009272727273,189.84613575205657,-1718.559486972755,1045.4367873110912,191.0134,-1698.7882,1043.8177,180.49763,-1876.9058,1058.4039,229.8606,-1720.8589,1046.2058,109.82667,-1711.8013,1046.8019
189.9117347727273,-1718.1689606060609,1046.1181303030305,189.91163438510324,-1718.5873913958767,1045.5513556738977,191.07925,-1698.8105,1043.9338,180.56277,-1876.937,1058.5028,229.92212,-1720.8877,1046.308,109.893005,-1711.8314,1046.913
189.98140378787883,-1718.1988393939396,1046.2280681818183,189.98297693509042,-1718.6184812528427,1045.6675033450183,191.1511,-1698.8353,1044.0514,180.63281,-1876.9717,1058.6035,229.98883,-1720.9199,1046.4115,109.96448,-1711.8649,1047.0238
190.0565655303031,-1718.2318863636365,1046.3389712121214,190.0601214215335,-1718.6529601349987,1045.7851515464372,191.2289,-1698.8627,1044.1704,180.70784,-1877.0098,1058.706,230.06082,-1720.9557,1046.516,110.041145,-1711.9017,1047.1345
190.1372753787879,-1718.268243939394,1046.450725757576,190.1430827882137,-1718.690960407446,1045.904032213908,191.31267,-1698.8927,1044.2905,180.7879,-1877.0514,1058.8102,230.13818,-1720.9952,1046.6216,110.123055,-1711.9423,1047.2449
190.22354469696973,-1718.3079636363636,1046.5631090909092,190.23183804929735,-1718.7327832482963,1046.0240640007423,191.4024,-1698.9252,1044.4116,180.87306,-1877.0967,1058.9159,230.22093,-1721.0387,1046.728,110.21023,-1711.9865,1047.3547
190.3154125757576,-1718.3510151515154,1046.6761060606061,190.32639463001857,-1718.7782283528766,1046.1452396567681,191.49808,-1698.9602,1044.5337,180.96335,-1877.1459,1059.0232,230.30916,-1721.086,1046.8351,110.3027,-1712.0345,1047.464
190.4128378787879,-1718.3977075757577,1046.7893424242425,190.42665179321574,-1718.827839996621,1046.2670110242925,191.59962,-1698.9979,1044.6562,181.05878,-1877.199,1059.1317,230.40285,-1721.1376,1046.9427,110.40046,-1712.0865,1047.5725
190.51582363636365,-1718.447925757576,1046.9029545454546,190.53260515714905,-1718.8813180078428,1046.3895496005057,191.707,-1699.0382,1044.7793,181.15936,-1877.256,1059.2415,230.50203,-1721.1932,1047.0509,110.5035,-1712.1427,1047.6803
190.62433681818183,-1718.50181969697,1047.0165272727274,190.64418422680956,-1718.9388708490605,1046.5124652432598,191.82014,-1699.0813,1044.9026,181.26509,-1877.3173,1059.3523,230.60669,-1721.253,1047.1592,110.61182,-1712.203,1047.7871
190.73833893939397,-1718.55956969697,1047.1300075757576,190.76131789927985,-1719.0008127195986,1046.6356010935895,191.93898,-1699.1273,1045.0259,181.37595,-1877.3826,1059.4641,230.71681,-1721.3173,1047.2676,110.72538,-1712.2676,1047.893
190.85776818181822,-1718.6210530303033,1047.2431242424243,190.88394267561443,-1719.0667698172224,1046.7586383241485,192.06342,-1699.1763,1045.1489,181.4919,-1877.4523,1059.5768,230.83235,-1721.3857,1047.3759,110.84414,-1712.3364,1047.9976
190.98256666666668,-1718.686516666667,1047.3558439393942,191.01193432716997,-1719.1372374631808,1046.8815853941794,192.19336,-1699.2283,1045.2716,181.6129,-1877.5262,1059.6901,230.95328,-1721.4587,1047.484,110.96806,-1712.4097,1048.101
191.11266787878793,-1718.7558363636367,1047.467946969697,191.1452548015463,-1719.2119313760786,1047.0042165802363,192.32874,-1699.2833,1045.3938,181.73892,-1877.6046,1059.8038,231.07951,-1721.536,1047.5917,111.0971,-1712.4874,1048.2029
191.24798287878792,-1718.8292833333335,1047.5792606060609,191.28376508959545,-1719.2910854776828,1047.1260950579838,192.4694,-1699.3418,1045.515,181.86989,-1877.6873,1059.9181,231.21101,-1721.6178,1047.6989,111.23118,-1712.5696,1048.3035
191.388431969697,-1718.906766666667,1047.6896575757576,191.42740813135836,-1719.3745692769537,1047.2473385194273,192.61528,-1699.4037,1045.6354,182.00575,-1877.7744,1060.0325,231.34767,-1721.704,1047.8053,111.37024,-1712.6562,1048.4025
191.5339258787879,-1718.9883469696972,1047.7989954545455,191.57605219015895,-1719.462434704363,1047.3674992714703,192.76624,-1699.4691,1045.7545,182.14641,-1877.866,1060.147,231.48944,-1721.7946,1047.911,111.514206,-1712.7473,1048.4999
191.6843442424243,-1719.0740439393942,1047.9071318181818,191.72957125908636,-1719.5545704951098,1047.4865458639342,192.92213,-1699.5382,1045.8723,182.2918,-1877.9618,1060.2615,231.6362,-1721.8895,1048.0157,111.663,-1712.8429,1048.5956
191.83960875757577,-1719.1639500000003,1048.0139606060607,191.88789111801182,-1719.6511900740677,1047.604281935357,193.08289,-1699.611,1045.9886,182.44183,-1878.0621,1060.3757,231.78786,-1721.9889,1048.1194,111.816536,-1712.943,1048.6895
191.99957924242426,-1719.257963636364,1048.1193424242426,192.05084727930182,-1719.752010383059,1047.7205778616499,193.24832,-1699.6876,1046.1033,182.59642,-1878.1669,1060.4895,231.9443,-1722.0925,1048.2219,111.97473,-1713.0475,1048.7815
192.16419030303032,-1719.3562242424246,1048.2231242424245,192.2183757899233,-1719.857135022851,1047.8351452446773,193.41835,-1699.7683,1046.2161,182.75548,-1878.276,1060.6028,232.10547,-1722.2004,1048.3231,112.1375,-1713.1564,1048.8716
192.33329257575758,-1719.4586954545457,1048.3252424242426,192.39032560171373,-1719.966567004299,1047.947980701086,193.59283,-1699.853,1046.327,182.9189,-1878.3894,1060.7155,232.2712,-1722.3126,1048.4229,112.30473,-1713.2697,1048.9597
192.5067822727273,-1719.5654060606062,1048.4255681818183,192.56657327022523,-1720.0803077715257,1048.058948857829,193.77162,-1699.9419,1046.4359,183.0866,-1878.507,1060.8273,232.4414,-1722.4291,1048.5211,112.47635,-1713.3872,1049.0458
192.68455901515154,-1719.6762969696974,1048.5240803030306,192.7470267461131,-1720.1981675698896,1048.167934820221,193.95462,-1700.035,1046.5427,183.25845,-1878.6288,1060.9381,232.61598,-1722.5497,1048.6178,112.652245,-1713.509,1049.1298
192.8664916666667,-1719.7912696969697,1048.620666666667,192.93155648594106,-1720.319974695464,1048.2747477444723,194.14168,-1700.1323,1046.6472,183.43439,-1878.7548,1061.0479,232.7948,-1722.6742,1048.7129,112.83232,-1713.635,1049.2117
193.052466969697,-1719.910490909091,1048.715234848485,193.12002574764895,-1720.4460084436587,1048.3793632727727,194.33267,-1700.234,1046.7494,183.61429,-1878.8849,1061.1564,232.97775,-1722.8029,1048.8062,113.01649,-1713.7651,1049.2915
193.24239484848488,-1720.033793939394,1048.8077272727273,193.3123677914588,-1720.5758969828278,1048.4815649148597,194.5275,-1700.3401,1046.8491,183.79808,-1879.0189,1061.2635,233.16475,-1722.9354,1048.8978,113.20464,-1713.8993,1049.3691
193.43613681818186,-1720.1612590909094,1048.8981454545456,193.50842222919465,-1720.7098236323418,1048.581459747434,194.72601,-1700.4507,1046.9464,183.98564,-1879.1569,1061.3693,233.35565,-1723.0719,1048.9875,113.39669,-1714.0374,1049.4447
193.63361348484852,-1720.2927409090912,1048.986453030303,193.70811104146156,-1720.8477306341467,1048.6788264732206,194.92813,-1700.5656,1047.0411,184.17691,-1879.2986,1061.4733,233.55037,-1723.2123,1049.0756,113.59254,-1714.1793,1049.518
193.8347081818182,-1720.428163636364,1049.0724818181818,193.91132672103637,-1720.9891886576959,1048.773637217714,195.13371,-1700.685,1047.1332,184.37178,-1879.4442,1061.5757,233.74881,-1723.3562,1049.1616,113.7921,-1714.325,1049.5891
194.03933424242427,-1720.567687878788,1049.1563863636366,194.11797367343766,-1721.1346420754523,1048.865723712081,195.34268,-1700.809,1047.2225,184.57016,-1879.5934,1061.6763,233.95087,-1723.504,1049.246,113.99528,-1714.4744,1049.6582
194.24738603030306,-1720.7110803030305,1049.2380742424243,194.3279419023918,-1721.2836572421352,1048.9553127880665,195.5549,-1700.9375,1047.3093,184.77199,-1879.7462,1061.775,234.15646,-1723.6553,1049.3284,114.201996,-1714.6273,1049.7251
194.45877681818183,-1720.8584030303032,1049.3175348484851,194.5411537744667,-1721.436361281547,1049.0421445544882,195.7703,-1701.0706,1047.3933,184.97717,-1879.9023,1061.8718,234.36548,-1723.8102,1049.409,114.41216,-1714.7837,1049.7899
194.67342015151516,-1721.0094984848488,1049.3948227272729,194.7574921908425,-1721.592588597074,1049.126205929799,195.98875,-1701.2081,1047.4745,185.18567,-1880.062,1061.9666,234.57787,-1723.9685,1049.4879,114.6257,-1714.9435,1049.8527
194.89124,-1721.1644378787882,1049.4699287878789,194.97691376292678,-1721.7523207792017,1049.20745483355,196.2102,-1701.3503,1047.5529,185.39737,-1880.2249,1062.0592,234.79353,-1724.1302,1049.5651,114.84255,-1715.1066,1049.9135
195.11215712121214,-1721.323181818182,1049.5427272727275,195.19930164907214,-1721.915569603689,1049.2858264304466,196.43452,-1701.4972,1047.6284,185.61226,-1880.391,1062.1498,235.01242,-1724.2953,1049.6404,115.06263,-1715.2728,1049.9722
195.3361134848485,-1721.4856106060608,1049.6134787878789,195.4246157520537,-1722.0821455760595,1049.3614677767453,196.66167,-1701.6487,1047.7012,185.83025,-1880.5602,1062.2382,235.23447,-1724.4636,1049.7142,115.28588,-1715.4421,1050.029
195.56302393939393,-1721.651678787879,1049.6821424242426,195.65274679232212,-1722.252060533171,1049.4342887720804,196.89154,-1701.8047,1047.7712,186.0513,-1880.7323,1062.3243,235.4596,-1724.6351,1049.7864,115.51224,-1715.6145,1050.0841
195.79283012121215,-1721.8214363636366,1049.7487272727276,195.8836373876602,-1722.4253232034912,1049.5042912456038,197.12405,-1701.9655,1047.8384,186.27539,-1880.9073,1062.4083,235.68777,-1724.8098,1049.857,115.741646,-1715.7897,1050.1375
196.02549454545456,-1721.9946833333333,1049.8133803030305,196.1172341469105,-1722.6017395284478,1049.5716528354421,197.35916,-1702.1307,1047.903,186.50244,-1881.0853,1062.4901,235.91895,-1724.9875,1049.9263,115.97406,-1715.9678,1050.189
196.2609463636364,-1722.1715469696971,1049.8760666666667,196.35347706500679,-1722.7814423252262,1049.6360818864543,197.59679,-1702.3007,1047.9647,186.73245,-1881.2659,1062.5696,236.15306,-1725.1683,1049.9943,116.20943,-1716.1486,1050.239
196.499146969697,-1722.3518242424245,1049.9368606060607,196.59230680089007,-1722.9642073805367,1049.6978577057355,197.83688,-1702.4752,1048.0238,186.96538,-1881.4492,1062.6469,236.39009,-1725.352,1050.0609,116.4477,-1716.332,1050.2875
196.7400540909091,-1722.5356030303033,1049.9959196969698,196.83368577889595,-1723.1500742389478,1049.7569696828452,198.07938,-1702.6544,1048.0803,187.20122,-1881.6351,1062.722,236.62999,-1725.5386,1050.1265,116.68885,-1716.5181,1050.3345
196.9836178787879,-1722.7227272727273,1050.0532969696972,197.0775412834713,-1723.3389207915225,1049.813599997397,198.32422,-1702.8381,1048.1344,187.43991,-1881.8235,1062.7949,236.87273,-1725.728,1050.191,116.93283,-1716.7067,1050.3801
197.2298190909091,-1722.9132090909093,1050.1090833333335,197.32386343674122,-1723.530773310741,1049.8676784784168,198.57138,-1703.0264,1048.186,187.68149,-1882.0143,1062.8658,237.11829,-1725.9202,1050.2545,117.17961,-1716.8977,1050.4247
